"id","adr","cty","pr","bd","bat","sq","url"
"X4097298","72 Bayshore Road","Brighton",675000,3,2,NA,"X4097298/72-bayshore-road-brighton-on"
"X4090068","444 Dingman Road","Cramahe",169000,0,0,0,"X4090068/444-dingham-road-cramahe-on"
"X4096753","43 N Elgin Street","Cramahe",369898,2,3,NA,"X4096753/43-n-elgin-street-cramahe-on"
"X4092929","1-14688 County 2 Road","Cramahe",699000,5,4,4250,"X4092929/1-14688-county-2-road-cramahe-on"
"X4085991","45 Arthur Street","Cramahe",429000,2,2,1300,"X4085991/45-arthur-street-cramahe-on"
"X4079331","184-190 Lake Road","Cramahe",324000,5,4,NA,"X4079331/184-190-lake-road-cramahe-on"
"X4067643","0 Countyrd 2 Road","Cramahe",149900,0,0,0,"X4067643/0-countyrd-2-road-cramahe-on"
"X4057315","119 E King Street","Cramahe",574900,5,2,2750,"X4057315/119-e-king-street-cramahe-on"
"X4049089","21A N Durham Street","Cramahe",389900,2,2,NA,"X4049089/21a-n-durham-street-cramahe-on"
"X4021534","3 North Street","Cramahe",849000,5,5,4250,"X4021534/3-north-street-cramahe-on"
"X4061068","420 Waites Road","Cramahe",575000,4,2,2250,"X4061068/420-waites-road-cramahe-on"
"X4097124","4765 Hwy 45 Road","Hamilton Township",919000,8,4,NA,"X4097124/4765-hwy-45-road-hamilton-township-on"
"X4044671","4 Prairieglen Circ","Hamilton Township",695000,5,3,NA,"X4044671/4-prairieglen-circ-hamilton-township-on"
"X3999887","3205 Harwood Road","Hamilton Township",1445000,3,3,NA,"X3999887/3205-harwood-road-hamilton-township-on"
"X3952678","9156 Dale","Lt 9 11 Road",1499000,0,0,0,"X3952678/dale-road-hamilton-township-on"
"X4068410","250-5139 Halstead Beach Road","Hamilton Township",425000,3,1,NA,"X4068410/250-5139-halstead-beach-road-hamilton-township-on"
"X4057532","7307 E Byers Road","Hamilton Township",950000,3,3,NA,"X4057532/7307-e-byers-road-hamilton-township-on"
"X4051489","125-8018 Taits Beach Road","Hamilton Township",249000,2,1,NA,"X4051489/125-8018-taits-beach-road-hamilton-township-on"
"X4105251","7652 Bickle Hill Road","Hamilton Township",819900,3,2,NA,"X4105251/7652-bickle-hill-road-hamilton-township-on"
"X4098983","8651 Wallace Jibb Road","Hamilton Township",524900,2,2,NA,"X4098983/8651-wallace-jibb-road-hamilton-township-on"
"X4097680","6234 Rice Lake Scenic Drive","Hamilton Township",289900,3,1,NA,"X4097680/6234-rice-lake-scenic-drive-hamilton-township-on"
"X4096523","8289 Albert Court","Hamilton Township",519900,3,2,NA,"X4096523/8289-albert-court-hamilton-township-on"
"X4085480","5326 Rice Lake Scenic Drive","Hamilton Township",989000,3,2,NA,"X4085480/lot-14-rice-lake-scenic-drive-hamilton-township-on"
"X4079130","3121 Theatre Road","Hamilton Township",3278000,5,6,NA,"X4079130/3121-theatre-road-hamilton-township-on"
"X4039000","140-5275 William Road","Hamilton Township",285000,2,1,NA,"X4039000/140-5275-william-road-hamilton-township-on"
"X3986911","5484 Lakeshore Drive","Hamilton Township",359000,2,2,NA,"X3986911/5484-lakeshore-drive-hamilton-township-on"
"X4103679","6931 Dale Road","Port Hope",389000,2,2,NA,"X4103679/6931-dale-road-port-hope-on"
"X4102606","49 Quinlan Drive","Port Hope",529900,3,2,NA,"X4102606/49-quinlan-drive-port-hope-on"
"X4102726","7 N Bramley Street","Port Hope",399900,2,1,1750,"X4102726/7-n-bramley-street-port-hope-on"
"X4098537","198 N Victoria Street","Port Hope",1298000,0,0,0,"X4098537/198-n-victoria-street-port-hope-on"
"X4100979","431 Lakeshore Road","Port Hope",749000,3,3,2250,"X4100979/431-lakeshore-road-port-hope-on"
"X4097886","39 Burnham Boulevard","Port Hope",459999,3,3,1750,"X4097886/39-burnham-boulevard-port-hope-on"
"X4096242","43 Sanders Drive","Port Hope",340000,3,2,1300,"X4096242/43-sanders-drive-port-hope-on"
"X4095837","8 Lavinia Street","Port Hope",299000,3,2,1300,"X4095837/8-lavinia-street-port-hope-on"
"X4095846","5766 Lakeshore Road","Port Hope",949000,3,2,NA,"X4095846/5766-lakeshore-road-port-hope-on"
"X4093823","11 Talbot Drive","Port Hope",395900,2,2,NA,"X4093823/11-talbot-drive-port-hope-on"
"X4090885","307 Strachan Street","Port Hope",479900,2,3,1300,"X4090885/307-strachan-street-port-hope-on"
"X4089178","1 Rapley Boulevard","Port Hope",489900,2,2,1300,"X4089178/1-rapley-boulevard-port-hope-on"
"X4086984","40 Margaret Street","Port Hope",409000,3,3,NA,"X4086984/40-margaret-street-port-hope-on"
"X4084632","2 White Drive","Port Hope",580000,4,4,NA,"X4084632/2-white-drive-port-hope-on"
"X4082338","28 Sanders Drive","Port Hope",419900,3,2,NA,"X4082338/28-sanders-drive-port-hope-on"
"X4081043","104-50 N Mill Street","Port Hope",239000,1,1,650,"X4081043/104-50-n-mill-street-port-hope-on"
"X4079135","14 Alexander Street","Port Hope",399000,7,3,NA,"X4079135/14-alexander-street-port-hope-on"
"X4073727","4 Maple Boulevard","Port Hope",474900,3,3,1300,"X4073727/4-maple-boulevard-port-hope-on"
"X4044889","121 E Dorset Street","Port Hope",319000,4,3,NA,"X4044889/121-e-dorset-street-port-hope-on"
"X3990862","17 Bigwood Crescent","Port Hope",759000,3,3,2750,"X3990862/17-bigwood-crescent-port-hope-on"
"X4037860","4515 Wright Road","Port Hope",849000,2,2,NA,"X4037860/4515-wright-road-port-hope-on"
"X4086346","5316 County 28rd (Hwy28) Road","Port Hope",2800000,3,3,3250,"X4086346/5316-county-28-hwy28-road-port-hope-on"
"X4083564","5751 6th Line","Port Hope",839900,3,2,1750,"X4083564/5751-6th-line-port-hope-on"
"X4081853","6300 6th Line","Port Hope",1100000,5,5,4250,"X4081853/6300-6th-line-port-hope-on"
"X4059532","4870 Beatty Lane","Port Hope",1197000,4,3,NA,"X4059532/4870-beatty-lane-port-hope-on"
"X4055295","4835 6th Line","Port Hope",1295000,4,4,NA,"X4055295/4835-6th-line-port-hope-on"
"X4053275","4074 Pelmo Park Drive","Port Hope",1949900,4,5,NA,"X4053275/4074-pelmo-park-drive-port-hope-on"
"X4048308","4461 Ganaraska Road","Port Hope",949000,3,3,NA,"X4048308/4461-ganaraska-road-port-hope-on"
"X4046813","4922 6th Line","Port Hope",1290000,5,1,2250,"X4046813/4922-6th-line-port-hope-on"
"X4046493","1492 Lakeshore Road","Port Hope",729900,3,2,NA,"X4046493/1492-lakeshore-road-port-hope-on"
"X4035650","1469 Wesleyville Road","Port Hope",749000,3,2,1750,"X4035650/1469-wesleyville-road-port-hope-on"
"X3976182","1469 Wesleyville Road","Port Hope",749000,3,2,1750,"X3976182/1469-wesleyville-road-port-hope-on"
"X4075267","Lot 35 Viewmont Avenue","Trent Hills",89000,0,0,0,"X4075267/lot-35-viewmont-avenue-trent-hills-on"
"X4072348","2609 E 8th Line","Trent Hills",695000,4,3,2750,"X4072348/2609-e-8th-line-trent-hills-on"
"X4067199","180 Windsor Avenue","Trent Hills",669000,3,3,1750,"X4067199/180-windsor-avenue-trent-hills-on"
"X4061299","276 Grand Road","Trent Hills",439900,4,4,NA,"X4061299/276-grand-road-trent-hills-on"
"X4054563","188 Queen Street","Trent Hills",549000,4,3,2750,"X4054563/188-queen-street-trent-hills-on"
"X4005636","31 N Canrobert Street","Trent Hills",399999,3,2,1750,"X4005636/31-n-canrobert-street-trent-hills-on"
"X3949378","218 Puffball Inn Road","Trent Hills",549900,3,2,1750,"X3949378/218-puffball-inn-road-trent-hills-on"
"X3887076","2868 E 10th Line","Trent Hills",214900,2,1,1300,"X3887076/2868-e-10th-line-trent-hills-on"
"X4065431","0 W Concessionrd 11 Road","Trent Hills",549900,0,0,0,"X4065431/0-w-concessionrd-11-road-trent-hills-on"
"X4062453","44 Riverview Drive","Trent Hills",349000,5,2,NA,"X4062453/44-riverview-drive-trent-hills-on"
"X4046747","271 W Conc. Rd 11 Road","Trent Hills",999900,3,3,2750,"X4046747/271-w-conc-rd-11-road-trent-hills-on"
"X4024909","88 Mapledean Road","Trent Hills",649500,3,3,1750,"X4024909/88-mapledean-road-trent-hills-on"
"X3791449","02 Pond Street","Trent Hills",1200000,0,0,0,"X3791449/00020-pond-street-northumberland-on"
"X4087835","7743 County 50 Road","Trent Hills",629000,3,1,NA,"X4087835/7743-county-50-road-trent-hills-on"
"X3947993","256 Birch Lane","Trent Hills",89900,2,2,2250,"X3947993/256-birch-lane-trent-hills-on"
"X3947340","536 Percy Boom Road","Trent Hills",550000,3,2,2250,"X3947340/536-percy-boom-road-trent-hills-on"
"X3927469","206 Dunfords Lane","Trent Hills",949000,3,1,NA,"X3927469/206-dunfords-lane-trent-hills-on"
"X4098888","11 Autumn Road","Trent Hills",424000,3,3,NA,"X4098888/11-autumn-road-trent-hills-on"
"X4093490","20 Autumn Road","Trent Hills",399900,2,2,NA,"X4093490/20-autumn-road-trent-hills-on"
"X4046915","71 Gummow Road","Trent Hills",68500,0,0,0,"X4046915/71-gummow-road-trent-hills-on"
"X4081126","93 Old Hastings Road","Trent Hills",299900,2,2,1300,"X4081126/93-old-hastings-road-trent-hills-on"
"X4039485","122 Church Street","Trent Hills",599000,6,8,NA,"X4039485/122-church-street-trent-hills-on"
"X4015118","221 Banta Road","Trent Hills",189900,0,0,0,"X4015118/221-banta-road-trent-hills-on"
"X3994556","25 Summer Lane","Trent Hills",49000,0,0,0,"X3994556/25-summer-lane-trent-hills-on"
"X4074451","209779 Highway 26","Blue Mountains",1200000,4,3,2250,"X4074451/209779-highway-26-blue-mountains-on"
"X4085072","183 Alta Road","Blue Mountains",1759000,4,5,NA,"X4085072/183-alta-road-blue-mountains-on"
"X4066477","428-190 Jozo Weider Boulevard","Blue Mountains",229000,0,1,NA,"X4066477/428-190-jozo-weider-boulevard-blue-mountains-on"
"X4066482","452-220 Gord Canning Drive","Blue Mountains",249000,0,1,NA,"X4066482/452-220-gord-canning-drive-blue-mountains-on"
"X4066488","169-220 Gord Canning Drive","Blue Mountains",319000,1,1,650,"X4066488/169-200-gord-canning-drive-blue-mountains-on"
